Date,Buy-and-Hold SPY,Regime-Based Allocation_econ,Regime-Based Allocation_market
2021-05-01,2.4124633579544983,2.4124633579545,2.4124633579545
2021-06-01,2.462135946502113,2.4621359465021144,2.462135946502115
2021-07-01,2.2904241935268743,2.2904241935268757,2.2904241935268765
2021-08-01,2.124365108009963,2.124365108009964,2.1243651080099646
2021-09-01,1.992011872698132,1.992011872698133,1.9920118726981335
2021-10-01,2.6870582410970276,2.6870582410970294,2.6870582410970303
2021-11-01,2.245720555559889,2.245720555559891,2.245720555559892
2021-12-01,2.3023829344922127,2.302382934492215,2.3023829344922153
2022-01-01,1.6531035544043557,1.6531035544043569,
2022-02-01,1.1523776481730978,1.1523776481730985,
2022-03-01,1.1098262618963486,1.1098262618963493,
2022-04-01,0.07608146974861006,0.07608146974861008,
2022-05-01,0.04921564239385893,0.04921564239385894,
2022-06-01,-0.5414245927600816,-0.5414245927600816,
2022-07-01,-0.13833908725606672,-0.13833908725606672,
2022-08-01,-0.4797005510225633,-0.4797005510225634,
2022-09-01,-0.6574627576827391,-0.6574627576827391,
2022-10-01,-0.5884261514264084,-0.5884261514264084,2.814248931492886
2022-11-01,-0.2954586381456175,-0.2954586381456175,2.972827988933427
2022-12-01,-0.7380142628384173,-0.7380142628384173,1.7566321901626127
2023-01-01,-0.2323851190317983,-0.23238511903179834,1.7947444038662594
2023-02-01,-0.2150115495671558,-0.21501154956715585,1.5334318333306138
2023-03-01,-0.22025129348000663,-0.2202512934800067,1.6135735441569985
2023-04-01,0.22026185622156458,0.2202618562215647,1.567232477982685
2023-05-01,0.23052282880405509,0.2305228288040552,1.4124615977956017
2023-06-01,0.9396487892524026,0.939648789252403,2.256252076017124
2023-07-01,0.7134796802415206,0.7134796802415211,2.1178498702930075
2023-08-01,0.8636349081208353,0.8636349081208359,2.030482365556045
2023-09-01,1.2659973970109044,1.2659973970109053,1.2659973970109053
2023-10-01,0.7013787747436006,0.7013787747436012,0.7013787747436012
2023-11-01,0.8506817526053717,0.8506817526053724,0.8506817526053724
2023-12-01,1.6592833502689446,1.6592833502689461,1.6592833502689461
2024-01-01,1.4256658408477816,1.425665840847783,1.425665840847783
2024-02-01,2.040082619442054,2.0400826194420563,2.0400826194420563
2024-03-01,2.01689744907099,2.016897449070992,2.016897449070992
2024-04-01,1.4528244301024704,1.4528244301024718,1.4528244301024718
2024-05-01,1.733758210762749,1.733758210762751,1.733758210762751
2024-06-01,1.6002983369451977,1.6002983369451993,1.6002983369451993
2024-07-01,1.465881202426168,1.4658812024261694,1.4658812024261694
2024-08-01,1.8029764207264487,1.8029764207264505,1.8029764207264505
2024-09-01,2.7760023188148937,2.7760023188148986,2.7760023188148986
2024-10-01,3.007422239379835,3.0074222393798404,3.0074222393798404
2024-11-01,3.2094529378592513,3.2094529378592593,3.2094529378592593
2024-12-01,2.201550061851304,2.2015500618513086,2.2015500618513086
2025-01-01,2.2867612257561887,2.2867612257561927,2.2867612257561927
2025-02-01,1.695795451592953,1.6957954515929559,1.6957954515929559
2025-03-01,0.6992704166517041,0.699270416651705,0.699270416651705
2025-04-01,1.0234983408028877,1.023498340802889,1.023498340802889
2025-05-01,1.075645869891228,1.075645869891229,1.075645869891229
